subj_no,age,group,stim,trial,difficulty,resp,corr,conf,RT_day1,RT_day2
30,18,2,2,156,3,2,1,2,0.831685796,0.788795847
30,37,2,2,157,1,2,1,5,0.372922374,0.448257682
30,28,2,1,158,3,1,1,2,0.950003407,0.838498974
30,26,2,2,159,3,1,0,2,0.805833436,0.844605092
30,21,2,2,160,2,1,0,2,0.642017773,0.648525474
30,33,2,1,161,3,2,0,2,0.980702499,1.013275413
30,34,2,2,162,3,2,1,3,0.695504253,0.661683175
30,27,2,2,163,3,2,1,2,0.91870206,0.933739063
30,20,2,1,164,3,1,1,2,0.852375801,0.821815995
30,18,2,2,165,1,2,1,4,0.473010666,0.467709075
30,18,2,1,166,1,2,0,3,0.392664047,0.420869375
30,37,2,2,167,3,1,0,2,0.697163215,0.728559275
30,28,2,2,168,2,2,1,3,0.353863771,0.376739527
30,26,2,1,169,1,1,1,4,0.418920608,0.423216437
30,21,2,1,170,3,1,1,3,0.740560684,0.683644126
30,33,2,2,171,1,2,1,5,0.375024778,0.340488325
30,34,2,1,172,3,1,1,2,1.03205923,1.042515251
30,27,2,1,173,1,1,1,4,0.256442413,0.271367638
30,20,2,1,174,1,1,1,5,0.561753355,0.590500398
30,18,2,1,175,3,2,0,1,1.031606931,1.050998136
30,18,2,2,176,3,1,0,1,1.292080151,1.302363298
30,37,2,1,177,1,1,1,4,0.395720132,0.340498606
30,28,2,2,178,3,2,1,2,1.07837985,1.044349332
30,26,2,1,179,3,2,0,1,0.641759855,0.74043937
30,21,2,1,180,3,2,0,1,0.644790599,0.57491862
30,33,2,2,181,3,1,0,1,1.034411882,1.050342747
30,34,2,1,182,2,1,1,3,0.723269439,0.736551938
30,27,2,1,183,2,2,0,3,0.604587539,0.626479929
30,20,2,1,184,1,1,1,4,0.391321413,0.390643826
30,18,2,2,185,3,1,0,2,0.485318846,0.453431343
30,18,2,2,186,3,1,0,2,0.883259781,0.901352838
30,37,2,2,187,3,1,0,1,1.331665565,1.356574547
30,28,2,2,188,2,2,1,3,0.710747511,0.704566161
30,26,2,1,189,2,2,0,2,0.668694265,0.71166185
30,21,2,2,190,2,1,0,2,0.56884502,0.646748773
30,33,2,1,191,3,1,1,2,0.782317643,0.824027979
30,34,2,1,192,2,2,0,2,0.912866356,0.981530664
30,27,2,2,193,2,1,0,3,0.814306432,0.871087687
30,20,2,2,194,2,2,1,4,0.739580765,0.751558613
30,18,2,2,195,3,1,0,2,0.658243834,0.666688592
30,18,2,1,196,3,1,1,3,0.775601941,0.796239188
30,37,2,1,197,2,1,1,4,0.708780522,0.736982238
30,28,2,2,198,3,2,1,3,0.768096356,0.810832442
30,26,2,2,199,3,2,1,2,0.739445796,0.74303931
30,21,2,2,200,2,2,1,4,0.90396856,0.929053369
30,33,2,1,201,3,1,1,2,0.839647649,0.86582122
30,34,2,1,202,2,1,1,3,0.596572623,0.620425646
30,27,2,1,203,2,2,0,3,0.487860257,0.476010912
30,20,2,1,204,1,1,1,5,0.293190866,0.280115437
30,18,2,1,205,1,1,1,5,0.465484975,0.465643073
30,18,2,2,206,1,1,0,3,0.562785437,0.57764557
30,37,2,1,207,1,1,1,4,0.446665781,0.421207121
30,28,2,1,208,1,1,1,4,0.405487836,0.39956455
30,26,2,2,209,2,2,1,3,0.63084614,0.572524124
30,21,2,2,210,1,2,1,4,0.3949951,0.455515864
30,33,2,1,211,1,1,1,5,0.425783613,0.465876489
30,34,2,1,212,3,1,1,2,0.928227334,0.898952522
30,27,2,1,213,2,1,1,3,0.806684491,0.832606002
30,20,2,1,214,1,1,1,4,0.416002944,0.438471808
30,18,2,1,215,2,2,0,2,0.808203563,0.769473227
30,18,2,1,216,3,1,1,3,0.81346755,0.754531858
30,37,2,2,217,2,1,0,2,0.843713996,0.86551411
30,28,2,1,218,1,1,1,5,0.355321457,0.340105379
30,26,2,2,219,1,2,1,5,0.286331021,0.361786635
30,21,2,2,220,1,2,1,4,0.46107282,0.451548326
30,33,2,2,221,3,2,1,3,0.722442167,0.76917842
30,34,2,1,222,1,1,1,5,0.369072822,0.341264401
30,27,2,1,223,1,1,1,4,0.253636762,0.276406259
30,20,2,1,224,3,1,1,2,0.91687744,1.003734456
30,18,2,2,225,3,2,1,2,0.913525435,0.853434725
30,18,2,2,226,3,1,0,1,1.693507779,1.67243273
30,37,2,2,227,1,2,1,4,0.515606643,0.456011908
30,28,2,2,228,1,2,1,4,0.438738066,0.440113176
30,26,2,2,229,1,2,1,4,0.485055911,0.439595472
30,21,2,2,230,2,2,1,3,0.350612901,0.336899907
30,33,2,1,231,3,1,1,2,1.173939971,1.260301794
30,34,2,2,232,2,1,0,2,0.936047806,0.872371373
30,27,2,1,233,1,2,0,3,0.437066774,0.42517218
30,20,2,1,234,3,2,0,2,1.077218964,1.011516841
30,18,2,1,235,3,2,0,2,0.676623193,0.746671714
30,18,2,2,236,1,2,1,4,0.328458604,0.351180375
30,37,2,2,237,2,2,1,4,0.627800615,0.644197194
30,28,2,2,238,1,2,1,4,0.470673123,0.437815039
30,26,2,2,239,1,2,1,4,0.292444666,0.275430047
30,21,2,1,240,1,1,1,5,0.444001332,0.501090836
29,30,1,2,1,3,2,1,2,0.729144241,0.75285071
29,38,1,2,2,3,1,0,2,1.627417498,1.605209367
29,35,1,1,3,1,1,1,5,0.471166271,0.339095234
29,36,1,2,4,1,1,0,4,0.732097063,0.809777534
29,20,1,1,5,1,1,1,4,0.309160488,0.273223109
29,33,1,2,6,1,2,1,4,0.359534633,0.395112326
29,37,1,2,7,2,1,0,3,0.652483545,0.635145039
29,38,1,1,8,3,1,1,2,0.902519204,0.927810825
29,38,1,1,9,3,1,1,2,0.526720233,0.563974762
29,39,1,2,10,3,2,1,2,0.936649358,0.887267868
29,30,1,2,11,3,1,0,1,1.226128052,1.23145689
29,38,1,2,12,2,2,1,3,0.326163331,0.316067166
29,35,1,2,13,3,2,1,3,0.97582121,0.922295441
29,36,1,1,14,1,1,1,5,0.285342446,0.289085577
29,20,1,2,15,3,1,0,2,0.165870061,0.053266769
29,33,1,1,16,1,2,0,3,0.513629451,0.551487999
29,37,1,2,17,1,2,1,5,0.395943876,0.322206365
29,38,1,1,18,3,2,0,2,0.527052947,0.503894092
29,38,1,2,19,1,2,1,5,0.39467953,0.36805686
29,39,1,2,20,2,2,1,4,0.644048129,0.637526635
29,30,1,2,21,2,2,1,3,0.537247754,0.549305868
29,38,1,1,22,1,1,1,4,0.388989165,0.387313533
29,35,1,2,23,1,1,0,3,0.458879154,0.453939374
29,36,1,1,24,3,2,0,2,0.572688931,0.583260341
29,20,1,2,25,3,1,0,1,1.240579753,1.328143497
29,33,1,1,26,1,1,1,5,0.44666739,0.377208421
29,37,1,1,27,2,2,0,3,0.98669951,1.037423886
29,38,1,1,28,2,1,1,4,0.527953645,0.506730112
29,38,1,2,29,2,1,0,3,0.547160996,0.544367605
29,39,1,1,30,3,1,1,2,0.823471215,0.853873045
29,30,1,1,31,1,1,1,5,0.558458891,0.552009118
29,38,1,1,32,3,1,1,3,0.755546599,0.764285155
29,35,1,2,33,1,1,0,3,0.507015879,0.443626056
29,36,1,1,34,3,1,1,2,1.023707948,1.013326239
29,20,1,2,35,1,2,1,5,0.400076502,0.453778277
29,33,1,2,36,2,2,1,4,0.528175915,0.506338362
29,37,1,2,37,2,1,0,2,0.432302029,0.430169799
29,38,1,1,38,3,2,0,2,0.955380197,0.919429082
29,38,1,2,39,2,2,1,3,0.687655637,0.634472563
29,39,1,1,40,2,2,0,3,0.596590733,0.630987261
29,30,1,1,41,1,2,0,4,0.584314035,0.588621017
29,38,1,2,42,1,2,1,4,0.345101382,0.2445208
29,35,1,1,43,3,2,0,1,1.47898057,1.534762581
29,36,1,2,44,2,2,1,3,0.718055419,0.712213761
29,20,1,1,45,1,1,1,5,0.436859543,0.399375205
29,33,1,2,46,2,1,0,2,0.371968987,0.346441724
29,37,1,1,47,3,1,1,3,0.612022517,0.626632727
29,38,1,1,48,2,2,0,2,0.73241526,0.704898602
29,38,1,1,49,1,1,1,5,0.390491965,0.314568736
29,39,1,2,50,1,2,1,5,0.377415915,0.273108617
29,30,1,1,51,3,1,1,2,1.154387563,1.13313444
29,38,1,2,52,2,1,0,3,0.620578402,0.645765966
29,35,1,1,53,1,1,1,4,0.343473735,0.271093211
29,36,1,1,54,2,1,1,4,0.593221904,0.532998585
29,20,1,2,55,1,2,1,4,0.586734074,0.518426723
29,33,1,2,56,3,2,1,2,0.481532748,0.450787068
29,37,1,1,57,2,2,0,2,0.781098071,0.783958696
29,38,1,2,58,2,2,1,4,0.603175234,0.612501655
29,38,1,2,59,1,2,1,5,0.517142472,0.567021229
29,39,1,1,60,2,1,1,3,0.842323747,0.863690715
29,30,1,2,61,2,1,0,3,0.905006795,0.850389812
29,38,1,1,62,3,1,1,2,0.571274122,0.56772372
29,35,1,2,63,3,2,1,3,0.862960241,0.907905128
29,36,1,2,64,3,1,0,1,0.874686594,0.892647584
29,20,1,1,65,1,2,0,4,0.600404101,0.45367838
29,33,1,2,66,2,1,0,2,0.601913782,0.632955966
29,37,1,1,67,2,1,1,4,0.45826869,0.436620955
29,38,1,1,68,2,1,1,3,0.437873088,0.494221465
29,38,1,2,69,3,1,0,1,1.359815396,1.384741577
29,39,1,1,70,2,2,0,2,0.748971077,0.747644167
29,30,1,2,71,2,2,1,4,0.573151104,0.581908255
29,38,1,1,72,2,2,0,3,0.793427724,0.717016383
29,35,1,1,73,3,2,0,2,1.502200384,1.589120355
29,36,1,1,74,3,2,0,2,0.924335349,0.970637311
29,20,1,2,75,3,2,1,2,0.943974768,0.954022553
29,33,1,2,76,2,2,1,3,0.542590028,0.592306133
29,37,1,1,77,1,1,1,4,0.338123562,0.331418168
29,38,1,2,78,3,1,0,1,1.004636611,1.019433029
29,38,1,1,79,1,1,1,5,0.303368289,0.375783112
29,39,1,1,80,1,1,1,5,0.334602895,0.40274272
29,30,1,1,81,1,1,1,5,0.296042347,0.238810672
29,38,1,2,82,2,2,1,4,0.594601523,0.54700596
29,35,1,1,83,1,2,0,4,0.575837532,0.546453606
29,36,1,2,84,3,1,0,2,0.251297652,0.290949301
29,20,1,2,85,1,2,1,4,0.260213772,0.307411416
29,33,1,2,86,2,1,0,3,0.783497587,0.715366481
29,37,1,1,87,2,2,0,2,0.754227292,0.749196058
29,38,1,2,88,3,2,1,3,0.546173859,0.534218593
29,38,1,2,89,3,1,0,2,1.517036299,1.528440659
29,39,1,1,90,1,1,1,4,0.579027114,0.581104158
29,30,1,2,91,1,2,1,4,0.439309851,0.473948256
29,38,1,2,92,2,1,0,2,0.671127586,0.744305765
29,35,1,1,93,3,1,1,3,0.976751775,0.904618048
29,36,1,2,94,3,2,1,2,0.850916814,0.848386986
29,20,1,1,95,3,2,0,1,0.585046196,0.569174122
29,33,1,1,96,3,1,1,3,1.103847167,1.080583239
29,37,1,1,97,1,2,0,4,0.734426214,0.728723095
29,38,1,1,98,3,2,0,2,0.844509944,0.70879549
29,38,1,2,99,2,1,0,3,0.602776912,0.715462075
29,39,1,2,100,2,2,1,3,0.693591533,0.644288986
29,30,1,1,101,3,2,0,1,-0.353973512,-0.359286066
29,38,1,1,102,1,1,1,4,0.447647668,0.400023844
29,35,1,1,103,3,1,1,3,0.650116179,0.683293435
29,36,1,1,104,3,2,0,1,0.947152377,0.983521836
29,20,1,1,105,3,2,0,1,0.994047878,1.063547618
29,33,1,2,106,1,1,0,3,0.461782839,0.376984896
29,37,1,1,107,3,1,1,2,0.779201384,0.786522916
29,38,1,1,108,1,1,1,4,0.40892819,0.409833302
29,38,1,1,109,1,1,1,4,0.405932914,0.418562471
29,39,1,2,110,3,2,1,3,1.05808349,1.05173201
29,30,1,1,111,2,2,0,2,0.527028252,0.533261601
29,38,1,1,112,2,2,0,2,1.076159974,1.069889747
29,35,1,1,113,1,1,1,5,0.406057893,0.438708686
29,36,1,1,114,1,1,1,4,0.319548699,0.251911733
29,20,1,1,115,2,2,0,3,0.664156926,0.71421323
29,33,1,2,116,2,1,0,2,0.861615812,0.899839259
29,37,1,1,117,3,1,1,2,0.840921155,0.822079011
29,38,1,2,118,1,2,1,5,0.457997788,0.361420886
29,38,1,2,119,1,2,1,5,0.433438314,0.421433023
29,39,1,2,120,2,2,1,4,0.684890856,0.73639138
29,30,1,1,121,2,1,1,4,0.662318446,0.662100797
29,38,1,2,122,1,1,0,4,0.650648183,0.686137949
29,35,1,2,123,1,2,1,5,0.405271325,0.522612463
29,36,1,2,124,2,1,0,3,0.818191383,0.797344212
29,20,1,2,125,2,1,0,2,0.911937442,0.943232988
29,33,1,1,126,2,2,0,2,0.683223022,0.669469391
29,37,1,1,127,2,1,1,3,0.467452197,0.535033262
29,38,1,1,128,2,2,0,2,0.697221934,0.722401484
29,38,1,1,129,2,1,1,4,0.503626146,0.531612064
29,39,1,1,130,1,1,1,5,0.332416429,0.31636995
29,30,1,2,131,3,1,0,1,0.590837003,0.612395862
29,38,1,2,132,1,2,1,5,0.455572904,0.506958979
29,35,1,1,133,1,1,1,4,0.362857362,0.340783712
29,36,1,2,134,2,2,1,3,0.806177802,0.842371895
29,20,1,1,135,1,2,0,4,0.568622274,0.646391408
29,33,1,1,136,1,1,1,5,0.365289676,0.355410156
29,37,1,2,137,2,2,1,4,0.584033777,0.501583956
29,38,1,1,138,1,1,1,5,0.318318075,0.347912799
29,38,1,2,139,1,2,1,4,0.465737983,0.490293973
29,39,1,1,140,3,1,1,3,0.7622458,0.767660442
29,30,1,2,141,2,1,0,2,0.565392757,0.615002181
29,38,1,2,142,1,2,1,4,0.285776729,0.260979059
29,35,1,2,143,3,1,0,1,1.21198813,1.146975564
29,36,1,1,144,2,1,1,4,0.648557536,0.69632491
29,20,1,1,145,1,1,1,4,0.548433049,0.54015549
29,33,1,1,146,1,1,1,4,0.32754844,0.332529779
29,37,1,2,147,3,2,1,2,0.651906811,0.589950142
29,38,1,1,148,2,1,1,4,0.806538816,0.771742332
29,38,1,2,149,2,1,0,2,0.764214149,0.802297305
29,39,1,2,150,2,2,1,3,0.497354098,0.492319794
29,30,1,1,151,1,2,0,3,0.637125117,0.559957642
29,38,1,1,152,2,2,0,2,0.915448549,0.864335663
29,35,1,1,153,2,2,0,3,0.439080783,0.406024987
29,36,1,1,154,3,2,0,2,0.575824751,0.591785468
29,20,1,1,155,3,1,1,2,0.411373848,0.50713759
29,33,1,2,156,3,1,0,2,1.193966043,1.070802228
29,37,1,1,157,1,2,0,3,0.455315328,0.383791334
29,38,1,2,158,3,2,1,2,0.729826222,0.744317566
29,38,1,1,159,1,1,1,5,0.405333425,0.452797107
29,39,1,1,160,1,1,1,5,0.36729661,0.405091724
29,30,1,2,161,3,1,0,2,0.831187324,0.820372685
29,38,1,1,162,2,2,0,3,0.677376783,0.709462947
29,35,1,2,163,1,2,1,5,0.490355656,0.491034463
29,36,1,1,164,3,2,0,1,0.763192465,0.756136492
29,20,1,1,165,2,2,0,2,0.980818174,0.95332354
29,33,1,1,166,3,1,1,2,0.702979397,0.724185964
29,37,1,2,167,1,2,1,4,0.423024959,0.387463357
29,38,1,1,168,3,1,1,3,0.85294641,0.848431749
29,38,1,1,169,1,1,1,5,0.438837097,0.408101541
29,39,1,2,170,2,2,1,4,0.5574917,0.539115903
29,30,1,1,171,1,1,1,4,0.467974716,0.475389505
29,38,1,2,172,1,2,1,4,0.340379871,0.429498588
29,35,1,1,173,1,1,1,4,0.330048077,0.323367429
29,36,1,2,174,3,2,1,2,0.791606976,0.757929805
29,20,1,1,175,2,1,1,3,0.527610102,0.532056934
29,33,1,2,176,2,1,0,3,0.836268013,0.919225933
29,37,1,1,177,2,1,1,3,0.83972214,0.841240359
29,38,1,2,178,3,1,0,2,0.495897212,0.536419064
29,38,1,2,179,3,2,1,3,0.899456709,0.974227558
29,39,1,2,180,3,1,0,2,1.41322197,1.436447014
29,30,1,2,181,2,1,0,2,0.733098527,0.731679466
29,38,1,1,182,3,2,0,1,0.968074441,0.988167986
29,35,1,2,183,2,1,0,2,0.952605497,0.937673449
29,36,1,2,184,2,1,0,2,0.680563462,0.73652613
29,20,1,2,185,2,2,1,4,0.57507427,0.569359569
29,33,1,1,186,2,2,0,2,0.566645116,0.618915068
29,37,1,2,187,2,2,1,4,0.637960738,0.702541757
29,38,1,2,188,2,1,0,2,0.782066247,0.754026277
29,38,1,2,189,1,1,0,3,0.434808271,0.371479596
29,39,1,2,190,1,2,1,5,0.400868885,0.315936062
29,30,1,2,191,1,2,1,5,0.220299637,0.323716952
29,38,1,2,192,3,2,1,2,0.614445154,0.568255068
29,35,1,2,193,3,2,1,3,0.902830752,0.909800472
29,36,1,2,194,3,2,1,3,0.627792089,0.581098147
29,20,1,2,195,3,1,0,2,0.647834298,0.66014937
29,33,1,1,196,2,1,1,4,0.618969219,0.622590928
29,37,1,1,197,1,1,1,5,0.499704476,0.498662547
29,38,1,2,198,3,1,0,1,1.074836114,1.077327038
29,38,1,1,199,2,1,1,4,0.654504525,0.655964062
29,39,1,1,200,1,2,0,4,0.518222482,0.495410544
29,30,1,2,201,3,1,0,2,0.933392072,0.96391494
29,38,1,2,202,1,1,0,4,0.542992678,0.537913613
29,35,1,2,203,1,2,1,5,0.342789038,0.358050856
29,36,1,2,204,1,2,1,4,0.473411234,0.449961372
29,20,1,1,205,3,1,1,3,0.671986287,0.651482554
29,33,1,2,206,2,2,1,4,0.754521143,0.770190115
29,37,1,1,207,3,1,1,2,0.261679057,0.231915168
29,38,1,1,208,3,1,1,2,0.504697032,0.455724521
29,38,1,2,209,3,2,1,2,0.638338444,0.644768161
29,39,1,2,210,3,1,0,2,0.542125452,0.512073157
29,30,1,2,211,3,2,1,2,0.872569685,0.821754568
29,38,1,1,212,1,2,0,3,0.355000802,0.410322047
29,35,1,2,213,3,2,1,3,0.893831163,0.919611189
29,36,1,1,214,2,1,1,4,0.751833169,0.830314704
29,20,1,1,215,1,1,1,4,0.388738709,0.374428052
29,33,1,1,216,3,2,0,1,1.041496418,1.059672551
29,37,1,1,217,2,2,0,2,0.859063748,0.901486268
29,38,1,1,218,1,1,1,4,0.484376451,0.428982257
29,38,1,2,219,1,1,0,4,0.363778262,0.368049026
29,39,1,1,220,2,2,0,3,0.591189268,0.587004508
29,30,1,2,221,3,2,1,3,0.766695925,0.900180894
29,38,1,1,222,2,2,0,3,0.717935589,0.667027792
29,35,1,2,223,2,2,1,3,0.68055986,0.705032084
29,36,1,1,224,2,1,1,4,0.61560943,0.649371262
29,20,1,1,225,1,2,0,3,0.548521077,0.55399177
29,33,1,2,226,2,2,1,3,0.613237617,0.568529527
29,37,1,2,227,1,2,1,4,0.38459536,0.384472124
29,38,1,1,228,1,2,0,4,0.449936224,0.489483634
29,38,1,2,229,3,1,0,1,0.653114277,0.65785175
29,39,1,2,230,3,2,1,3,0.689931416,0.642640226
29,30,1,1,231,2,2,0,2,0.683721761,0.544135201
29,38,1,2,232,3,1,0,1,1.569983351,1.610352563
29,35,1,2,233,1,2,1,5,0.455105132,0.370008882
29,36,1,1,234,3,1,1,3,1.135541773,1.167066331
29,20,1,2,235,1,2,1,4,0.405156588,0.356752781
29,33,1,1,236,2,1,1,4,0.662044453,0.650615813
29,37,1,2,237,3,2,1,3,0.438314628,0.432196799
29,38,1,2,238,1,2,1,5,0.428367731,0.316688394
29,38,1,1,239,3,1,1,3,0.717427481,0.729855244
29,39,1,2,240,2,1,0,2,0.555199989,0.508929546
28,23,2,1,1,1,1,1,5,0.387343891,0.349009136
28,40,2,1,2,3,1,1,3,0.762461056,0.694506562
28,38,2,2,3,3,2,1,3,0.806950636,0.839091438
28,34,2,1,4,3,2,0,2,0.994872055,1.053075586
28,40,2,1,5,2,1,1,4,0.5733626,0.547018118
28,38,2,1,6,1,1,1,4,0.466316549,0.438035535
28,33,2,2,7,1,2,1,5,0.423248292,0.478834867
28,37,2,2,8,2,1,0,2,0.488346553,0.521833601
28,23,2,1,9,1,1,1,4,0.393811553,0.377826112
28,36,2,1,10,1,1,1,5,0.466624139,0.512480919
28,23,2,1,11,1,1,1,4,0.507627494,0.552232551
28,40,2,2,12,1,1,0,4,0.556412076,0.601960132
28,38,2,2,13,2,1,0,2,0.479448802,0.531392018
28,34,2,1,14,2,2,0,3,0.878038443,0.858084785
28,40,2,1,15,2,2,0,3,0.900283083,0.984864863
28,38,2,1,16,1,2,0,4,0.332119741,0.333411001
28,33,2,1,17,3,1,1,3,0.925613187,0.910454478
28,37,2,1,18,3,2,0,2,0.82389717,0.899362387
28,23,2,2,19,1,2,1,5,0.46258353,0.449341357
28,36,2,2,20,2,2,1,3,0.487402169,0.512112376
28,23,2,2,21,3,1,0,2,1.184069081,1.184737207
28,40,2,2,22,2,2,1,3,0.569997688,0.58714255
28,38,2,1,23,2,1,1,3,0.661271582,0.672684015
28,34,2,1,24,2,2,0,2,0.644102562,0.5811636
28,40,2,1,25,1,2,0,4,0.592159811,0.736673102
28,38,2,2,26,2,2,1,4,0.547703962,0.464141153
28,33,2,2,27,3,2,1,2,0.545045924,0.612561356
28,37,2,1,28,3,2,0,2,0.634790039,0.616676381
28,23,2,2,29,2,1,0,2,0.481035675,0.42057544
28,36,2,1,30,1,1,1,5,0.444728247,0.441510478
28,23,2,1,31,2,1,1,3,0.404172545,0.360049132
28,40,2,2,32,3,1,0,2,0.55270775,0.564557523
28,38,2,2,33,3,1,0,2,0.991902344,1.004014749
28,34,2,1,34,2,1,1,3,0.643942546,0.616358034
28,40,2,2,35,3,1,0,1,0.784660297,0.729905879
28,38,2,2,36,3,2,1,2,0.467215103,0.363579508
28,33,2,1,37,2,1,1,3,0.633921577,0.614558491
28,37,2,1,38,3,2,0,2,0.798321865,0.801017514
28,23,2,2,39,2,1,0,3,0.755511741,0.774553204
28,36,2,2,40,1,2,1,5,0.46019399,0.54052961
28,23,2,1,41,2,1,1,3,0.342210254,0.339777132
28,40,2,2,42,3,2,1,3,0.731509426,0.732400058
28,38,2,2,43,2,2,1,3,0.540612457,0.444565607
28,34,2,2,44,3,1,0,2,0.374479013,0.403379446
28,40,2,1,45,2,2,0,2,0.641076307,0.664317119
28,38,2,2,46,1,2,1,5,0.314231021,0.279576768
28,33,2,2,47,3,1,0,1,1.044573715,1.088468169
28,37,2,1,48,2,1,1,3,0.690967371,0.650612985
28,23,2,1,49,1,1,1,5,0.374554485,0.375148468
28,36,2,1,50,2,1,1,4,0.865677743,0.826193333
28,23,2,2,51,2,2,1,4,0.780261227,0.756355629
28,40,2,2,52,2,2,1,4,0.328880123,0.419061013
28,38,2,2,53,3,1,0,1,1.578403517,1.53153271
28,34,2,2,54,2,2,1,4,0.442680031,0.373121641
28,40,2,1,55,3,2,0,2,0.35044885,0.307079729
28,38,2,2,56,2,1,0,3,0.609671788,0.568880856
28,33,2,1,57,2,1,1,3,0.531037146,0.565149817
28,37,2,2,58,1,2,1,4,0.574310295,0.557961254
28,23,2,1,59,1,1,1,4,0.404792735,0.478730131
28,36,2,2,60,3,1,0,2,1.211259739,1.244179251
28,23,2,1,61,2,2,0,2,0.921674661,0.97109296
28,40,2,2,62,3,2,1,3,0.74706081,0.838704117
28,38,2,1,63,2,1,1,4,0.652483817,0.630554514
28,34,2,1,64,1,2,0,3,0.725616982,0.669990141
28,40,2,2,65,2,2,1,3,0.560737536,0.549578389
28,38,2,1,66,3,1,1,2,0.898744198,0.994487673
28,33,2,1,67,2,2,0,2,0.306691649,0.347575929
28,37,2,1,68,1,2,0,3,0.578687469,0.558180161
28,23,2,1,69,1,1,1,4,0.404248584,0.42786314
28,36,2,2,70,2,1,0,3,0.683294765,0.677831126
28,23,2,2,71,2,2,1,3,0.671013246,0.663678611
28,40,2,1,72,2,1,1,4,0.590513316,0.550101762
28,38,2,2,73,1,2,1,5,0.387861034,0.349097827
28,34,2,1,74,1,1,1,5,0.442026628,0.417867399
28,40,2,2,75,3,1,0,2,0.897184505,0.902465801
28,38,2,1,76,2,1,1,3,0.501919265,0.544943206
28,33,2,1,77,3,2,0,1,1.280810045,1.288783852
28,37,2,1,78,2,1,1,3,0.514971516,0.494994681
28,23,2,2,79,1,2,1,4,0.404045426,0.30971476
28,36,2,2,80,3,2,1,2,0.516843488,0.601793577
28,23,2,1,81,1,1,1,4,0.478184875,0.388404075
28,40,2,2,82,1,2,1,4,0.403440107,0.352081124
28,38,2,2,83,2,2,1,3,0.749106245,0.798166051
28,34,2,1,84,3,1,1,3,0.482132702,0.406197855
28,40,2,1,85,1,1,1,4,0.430299749,0.450975528
28,38,2,1,86,2,2,0,2,0.820984566,0.795615356
28,33,2,1,87,1,1,1,4,0.514373722,0.537868033
28,37,2,1,88,2,2,0,2,0.782399127,0.800796649
28,23,2,1,89,1,1,1,5,0.365944158,0.358225077
28,36,2,2,90,3,1,0,1,1.331852035,1.257573408
28,23,2,1,91,2,2,0,3,0.795081336,0.849352649
28,40,2,1,92,3,1,1,2,0.482721155,0.445555838
28,38,2,2,93,3,2,1,3,0.874937728,0.894917187
28,34,2,2,94,2,2,1,4,0.344923319,0.367304968
28,40,2,1,95,1,1,1,5,0.49774321,0.488915524
28,38,2,1,96,2,2,0,3,0.698100428,0.682350898
28,33,2,1,97,1,1,1,4,0.408278129,0.43811547
28,37,2,2,98,3,2,1,2,0.580041846,0.590951435
28,23,2,2,99,2,1,0,3,0.506392953,0.491180592
28,36,2,2,100,2,1,0,3,0.55939961,0.410133987
28,23,2,1,101,2,1,1,3,0.487049109,0.478403745
28,40,2,1,102,1,1,1,5,0.264156116,0.198995391
28,38,2,2,103,3,2,1,3,0.74576633,0.748287179
28,34,2,1,104,3,1,1,3,0.929217306,0.84485081
28,40,2,1,105,2,1,1,4,0.820263004,0.836597403
28,38,2,2,106,1,1,0,3,0.595644343,0.617237409
28,33,2,2,107,2,2,1,4,0.620305366,0.537278729
28,37,2,1,108,3,1,1,3,0.963209371,0.953617575
28,23,2,2,109,3,2,1,2,0.694003862,0.692413943
28,36,2,1,110,2,1,1,3,0.631595046,0.528956793
28,23,2,2,111,1,2,1,5,0.537098176,0.463040681
28,40,2,2,112,1,2,1,4,0.367301186,0.319575965
28,38,2,2,113,3,1,0,2,1.17682246,1.118179238
28,34,2,2,114,1,2,1,4,0.241980094,0.274445312
28,40,2,1,115,3,1,1,2,1.03758749,1.067451107
28,38,2,1,116,1,1,1,5,0.341333291,0.418775474
28,33,2,2,117,2,2,1,4,0.540427518,0.55123684
28,37,2,2,118,2,2,1,3,0.551723342,0.549361959
28,23,2,1,119,3,1,1,3,1.057166818,1.012625203
28,36,2,2,120,1,2,1,5,0.520090238,0.494667538
28,23,2,2,121,3,1,0,2,1.249552466,1.305493575
28,40,2,2,122,3,2,1,3,0.754866437,0.700338206
28,38,2,1,123,3,1,1,3,0.601724677,0.557857976
28,34,2,1,124,3,2,0,1,0.845770664,0.813189545
28,40,2,2,125,2,2,1,4,0.95176077,0.897250187
28,38,2,2,126,2,2,1,3,0.484822277,0.523615815
28,33,2,2,127,2,2,1,3,0.669971792,0.729340148
28,37,2,2,128,1,2,1,4,0.424764448,0.420201867
28,23,2,1,129,3,2,0,2,1.092243075,1.069983622
28,36,2,2,130,1,1,0,3,0.648553337,0.62364531
28,23,2,2,131,1,2,1,4,0.241344604,0.135644845
28,40,2,2,132,1,2,1,5,0.461119094,0.410466442
28,38,2,1,133,1,1,1,5,0.356214559,0.349711029
28,34,2,1,134,1,1,1,4,0.428559625,0.323750371
28,40,2,1,135,3,2,0,1,1.113452738,1.102607004
28,38,2,1,136,3,2,0,2,1.177102069,1.235394216
28,33,2,2,137,3,1,0,2,0.716099126,0.684809811
28,37,2,2,138,1,2,1,5,0.275853942,0.297448696
28,23,2,1,139,1,1,1,4,0.466008234,0.499851848
28,36,2,1,140,1,2,0,4,0.543306038,0.590518694
