"","subj_no","age","day","stim","trial","difficulty","resp","corr","conf","RT"
"1675",4,23,1,1,235,3,2,0,1,0.760702645197494
"1676",4,36,1,2,236,2,1,0,2,0.808364942285382
"1677",4,22,1,2,237,2,2,1,3,0.624703279889963
"1678",4,39,1,1,238,2,2,0,2,0.676383215680137
"1679",4,24,1,2,239,2,1,0,2,0.845335145131511
"1680",4,18,1,2,240,3,2,1,3,1.09082847278444
"1681",3,32,1,2,1,1,2,1,4,0.342558966151848
"1682",3,26,1,2,2,2,1,0,2,1.03855331857995
"1683",3,23,1,2,3,3,2,1,2,0.733121448622747
"1684",3,28,1,1,4,3,1,1,3,0.857857171963613
"1685",3,36,1,1,5,3,2,0,2,1.35506722910056
"1686",3,30,1,1,6,3,2,0,1,1.13761797054414
"1687",3,34,1,2,7,2,2,1,4,0.520482237580037
"1688",3,25,1,2,8,2,2,1,3,0.779047567180796
"1689",3,36,1,1,9,1,1,1,4,0.488848012361237
"1690",3,36,1,2,10,2,1,0,3,0.527954196284212
"1691",3,32,1,2,11,1,2,1,5,0.287084887475486
"1692",3,26,1,2,12,1,2,1,5,0.518676098970211
"1693",3,23,1,2,13,3,1,0,2,0.872160098013974
"1694",3,28,1,1,14,1,1,1,4,0.301707956624345
"1695",3,36,1,1,15,3,1,1,2,1.09507085507465
"1696",3,30,1,2,16,2,2,1,3,0.445587858262692
"1697",3,34,1,1,17,3,2,0,2,1.44942523819206
"1698",3,25,1,1,18,2,2,0,2,0.696058063784727
"1699",3,36,1,1,19,3,1,1,2,1.062568526486
"1700",3,36,1,2,20,3,2,1,2,0.696600831997187
"1701",3,32,1,1,21,3,2,0,1,0.815638037695072
"1702",3,26,1,2,22,1,2,1,4,0.486975704460307
"1703",3,23,1,1,23,1,1,1,4,0.469068891945899
"1704",3,28,1,2,24,2,2,1,4,0.708913062135858
"1705",3,36,1,2,25,1,2,1,4,0.5644399352517
"1706",3,30,1,2,26,1,2,1,4,0.259410134491047
"1707",3,34,1,2,27,2,1,0,3,0.682398249245773
"1708",3,25,1,1,28,3,1,1,2,0.929027743693385
"1709",3,36,1,1,29,3,2,0,2,1.25695572462372
"1710",3,36,1,1,30,2,2,0,2,0.454359761456062
"1711",3,32,1,2,31,1,2,1,4,0.467781703276702
"1712",3,26,1,1,32,2,1,1,3,0.469972511441298
"1713",3,23,1,2,33,2,1,0,2,0.684119628518303
"1714",3,28,1,2,34,1,1,0,4,0.704346620465226
"1715",3,36,1,1,35,3,1,1,3,1.04903070508362
"1716",3,30,1,1,36,2,2,0,3,0.792837389866524
"1717",3,34,1,2,37,1,1,0,4,0.631451028445914
"1718",3,25,1,2,38,1,2,1,4,0.534991508505425
"1719",3,36,1,2,39,2,1,0,3,0.667250836135581
"1720",3,36,1,1,40,3,1,1,3,0.617608935491446
"1721",3,32,1,2,41,2,2,1,4,0.547688973590983
"1722",3,26,1,1,42,2,2,0,3,0.84032924915304
"1723",3,23,1,2,43,3,2,1,2,0.591173426622665
"1724",3,28,1,2,44,3,1,0,1,1.36716374293745
"1725",3,36,1,2,45,2,2,1,3,0.745375539172682
"1726",3,30,1,2,46,3,2,1,2,0.688851490681365
"1727",3,34,1,2,47,1,2,1,5,0.426863379506846
"1728",3,25,1,1,48,1,1,1,5,0.476407732386773
"1729",3,36,1,1,49,2,2,0,2,0.704162074221743
"1730",3,36,1,1,50,1,1,1,4,0.38160634071562
"1731",3,32,1,1,51,1,1,1,4,0.503442391707304
"1732",3,26,1,1,52,1,2,0,3,0.50969350039678
"1733",3,23,1,2,53,3,2,1,3,1.09607225663796
"1734",3,28,1,1,54,1,1,1,5,0.389225645810161
"1735",3,36,1,1,55,1,1,1,5,0.391669994443768
"1736",3,30,1,2,56,3,2,1,3,0.82868349774869
"1737",3,34,1,2,57,1,2,1,4,0.275047066123672
"1738",3,25,1,1,58,2,1,1,4,0.42178633769301
"1739",3,36,1,1,59,3,1,1,3,0.629291145886046
"1740",3,36,1,2,60,3,2,1,3,0.475110028944023
"1741",3,32,1,1,61,3,2,0,1,2.06703076429072
"1742",3,26,1,2,62,1,2,1,5,0.462287180896891
"1743",3,23,1,2,63,3,2,1,3,1.03295355777394
"1744",3,28,1,1,64,1,1,1,4,0.417878752807232
"1745",3,36,1,1,65,2,2,0,3,0.503758534086851
"1746",3,30,1,2,66,2,1,0,2,0.738549334528011
"1747",3,34,1,1,67,3,1,1,3,0.806815277556054
"1748",3,25,1,2,68,2,2,1,3,0.624556504287791
"1749",3,36,1,2,69,3,2,1,3,0.886127473145335
"1750",3,36,1,2,70,1,1,0,3,0.509261812448659
"1751",3,32,1,1,71,3,1,1,2,0.53135017860079
"1752",3,26,1,1,72,2,1,1,3,0.751989628415194
"1753",3,23,1,1,73,3,2,0,1,0.566894104785652
"1754",3,28,1,2,74,2,2,1,4,0.595778776767359
"1755",3,36,1,1,75,3,1,1,2,0.429223324844826
"1756",3,30,1,1,76,2,1,1,3,0.570911690300744
"1757",3,34,1,1,77,2,1,1,4,0.291541508178325
"1758",3,25,1,1,78,2,1,1,4,0.486230347968484
"1759",3,36,1,2,79,2,1,0,3,0.670931763040104
"1760",3,36,1,1,80,1,2,0,4,0.69658440541639
"1761",3,32,1,1,81,1,2,0,3,0.483632243354106
"1762",3,26,1,2,82,1,1,0,3,0.506751213359824
"1763",3,23,1,2,83,3,2,1,2,0.79998467770865
"1764",3,28,1,2,84,1,2,1,4,0.340115795791694
"1765",3,36,1,1,85,2,1,1,3,0.735090451839152
"1766",3,30,1,1,86,3,2,0,2,1.27186497709173
"1767",3,34,1,2,87,2,2,1,3,0.595226681993616
"1768",3,25,1,2,88,2,2,1,4,0.620625786989515
"1769",3,36,1,2,89,2,1,0,2,0.782869533575696
"1770",3,36,1,1,90,3,2,0,2,1.38501331684497
"1771",3,32,1,2,91,2,1,0,2,0.711379471535729
"1772",3,26,1,2,92,1,1,0,3,0.586294063219064
"1773",3,23,1,2,93,3,1,0,1,0.669278942583654
"1774",3,28,1,1,94,2,2,0,3,0.785767447390571
"1775",3,36,1,1,95,1,1,1,5,0.634815608373277
"1776",3,30,1,2,96,3,1,0,1,1.31194744984607
"1777",3,34,1,1,97,1,1,1,5,0.304998533924686
"1778",3,25,1,2,98,2,1,0,2,0.851621501629479
"1779",3,36,1,1,99,2,1,1,3,0.737460352862493
"1780",3,36,1,1,100,2,1,1,3,0.545598924750196
"1781",3,32,1,2,101,1,2,1,5,0.395204738584743
"1782",3,26,1,1,102,3,2,0,1,0.928177811766037
"1783",3,23,1,2,103,3,2,1,3,1.07851948451194
"1784",3,28,1,2,104,1,2,1,5,0.516962063389389
"1785",3,36,1,2,105,3,2,1,2,0.923673975875154
"1786",3,30,1,1,106,1,2,0,4,0.359073778051616
"1787",3,34,1,1,107,2,2,0,3,0.7079244332782
"1788",3,25,1,2,108,3,1,0,2,0.669579024961309
"1789",3,36,1,1,109,1,1,1,4,0.4652730382328
"1790",3,36,1,1,110,3,1,1,2,0.781482053396421
"1791",3,32,1,2,111,2,1,0,2,0.445025574994135
"1792",3,26,1,2,112,2,1,0,3,0.846577708522646
"1793",3,23,1,2,113,3,1,0,2,0.418926658384644
"1794",3,28,1,1,114,3,1,1,3,1.02094526056836
"1795",3,36,1,2,115,1,2,1,4,0.423079528755201
"1796",3,30,1,1,116,1,2,0,3,0.619435322336823
"1797",3,34,1,1,117,2,2,0,2,0.621638476167667
"1798",3,25,1,2,118,2,2,1,4,0.596424437911184
"1799",3,36,1,1,119,3,2,0,1,1.80288703887146
"1800",3,36,1,1,120,3,2,0,1,1.56355427018191
"1801",3,32,1,1,121,1,1,1,4,0.482878314204285
"1802",3,26,1,1,122,2,1,1,3,0.48102843775194
"1803",3,23,1,2,123,3,1,0,2,0.473729585851522
"1804",3,28,1,1,124,3,2,0,1,1.07577184107908
"1805",3,36,1,1,125,1,1,1,4,0.409572742544109
"1806",3,30,1,2,126,2,2,1,4,0.447938313641145
"1807",3,34,1,1,127,1,1,1,5,0.440991468049238
"1808",3,25,1,1,128,1,1,1,5,0.531731092114965
"1809",3,36,1,1,129,2,1,1,3,0.558292854947462
"1810",3,36,1,1,130,2,1,1,4,0.552024435032093
"1811",3,32,1,2,131,1,1,0,4,0.454664184938217
"1812",3,26,1,1,132,2,1,1,3,0.732621742436412
"1813",3,23,1,2,133,2,2,1,3,0.458669296735032
"1814",3,28,1,1,134,3,1,1,2,1.00507042376977
"1815",3,36,1,2,135,2,2,1,4,0.562588532895639
"1816",3,30,1,2,136,3,2,1,3,1.08595175489465
"1817",3,34,1,2,137,1,1,0,4,0.477509383024489
"1818",3,25,1,1,138,2,1,1,3,0.78031135947639
"1819",3,36,1,2,139,3,2,1,2,0.882901778603819
"1820",3,36,1,1,140,1,1,1,5,0.334824269913553
"1821",3,32,1,1,141,3,2,0,1,0.585796697013968
"1822",3,26,1,2,142,1,1,0,3,0.507533285909425
"1823",3,23,1,2,143,3,1,0,2,0.772078638840884
"1824",3,28,1,1,144,1,1,1,5,0.43610554034965
"1825",3,36,1,2,145,1,1,0,4,0.368729246007923
"1826",3,30,1,2,146,1,2,1,4,0.366884729395447
"1827",3,34,1,1,147,3,1,1,2,0.563188632471559
"1828",3,25,1,2,148,3,1,0,1,1.17551292104403
"1829",3,36,1,2,149,2,1,0,2,0.665993286127068
"1830",3,36,1,1,150,2,2,0,3,0.663540402150435
"1831",3,32,1,2,151,1,1,0,3,0.53945252337654
"1832",3,26,1,1,152,2,1,1,3,0.528427529433157
"1833",3,23,1,1,153,3,1,1,3,0.891470313838309
"1834",3,28,1,2,154,3,1,0,1,0.53455020468223
"1835",3,36,1,2,155,2,1,0,3,0.710109323541244
"1836",3,30,1,2,156,2,2,1,3,0.863817625901718
"1837",3,34,1,1,157,2,2,0,2,0.687867203507273
"1838",3,25,1,1,158,1,2,0,3,0.486437191550637
"1839",3,36,1,2,159,2,1,0,3,0.85655877132114
"1840",3,36,1,2,160,3,1,0,1,0.71769976025106
"1841",3,32,1,2,161,2,2,1,4,0.311531622600321
"1842",3,26,1,1,162,2,1,1,4,0.709245144564774
"1843",3,23,1,1,163,2,1,1,3,0.683069401392471
"1844",3,28,1,1,164,1,1,1,5,0.365277205193478
"1845",3,36,1,1,165,2,2,0,3,0.725291621779225
"1846",3,30,1,2,166,1,2,1,5,0.317891229729444
"1847",3,34,1,2,167,3,2,1,3,0.93275773660219
"1848",3,25,1,1,168,1,1,1,5,0.428393731157924
"1849",3,36,1,2,169,2,1,0,3,0.264781522511148
"1850",3,36,1,1,170,3,1,1,2,0.80667875647458
"1851",3,32,1,2,171,1,2,1,5,0.292346693119089
"1852",3,26,1,2,172,3,2,1,3,0.879211311993433
"1853",3,23,1,1,173,3,1,1,3,0.718285123160695
"1854",3,28,1,2,174,1,2,1,4,0.34827055128465
"1855",3,36,1,1,175,1,2,0,3,0.588298808707156
"1856",3,30,1,2,176,2,1,0,2,0.670101385002213
"1857",3,34,1,2,177,2,2,1,3,0.550588725061943
"1858",3,25,1,2,178,1,1,0,4,0.55824557412623
"1859",3,36,1,1,179,1,2,0,4,0.395548877974817
"1860",3,36,1,1,180,3,2,0,2,0.973914325057052
"1861",3,32,1,1,181,3,2,0,1,0.859460526993499
"1862",3,26,1,2,182,3,2,1,2,0.580559851279638
"1863",3,23,1,1,183,3,1,1,2,0.5398783245284
"1864",3,28,1,2,184,3,2,1,2,0.552873142978811
"1865",3,36,1,1,185,2,2,0,2,0.700456550779443
"1866",3,30,1,2,186,2,2,1,4,0.444630136176748
"1867",3,34,1,2,187,1,2,1,5,0.454247826205219
"1868",3,25,1,1,188,3,1,1,3,0.827839705921283
"1869",3,36,1,2,189,3,2,1,2,0.700882232435515
"1870",3,36,1,2,190,1,1,0,4,0.455961362172573
"1871",3,32,1,2,191,2,2,1,4,0.517319360778407
"1872",3,26,1,1,192,2,1,1,3,0.592035558135331
"1873",3,23,1,2,193,3,1,0,1,1.13696743784268
"1874",3,28,1,1,194,2,2,0,3,0.516909706936376
"1875",3,36,1,1,195,1,1,1,5,0.357879090940351
"1876",3,30,1,1,196,1,2,0,4,0.62642039015215
"1877",3,34,1,2,197,3,2,1,3,0.90485939312383
"1878",3,25,1,1,198,1,1,1,5,0.540119156440242
"1879",3,36,1,2,199,1,2,1,4,0.245005984503773
"1880",3,36,1,1,200,1,1,1,4,0.276808287725847
"1881",3,32,1,2,201,2,2,1,4,0.597808234180325
"1882",3,26,1,2,202,1,2,1,4,0.321316013809068
"1883",3,23,1,1,203,1,1,1,5,0.331948041409665
"1884",3,28,1,1,204,1,2,0,4,0.503664568817103
"1885",3,36,1,1,205,1,1,1,5,0.442090880390911
"1886",3,30,1,1,206,2,1,1,4,0.682010567481121
"1887",3,34,1,1,207,1,2,0,4,0.506119865230355
"1888",3,25,1,2,208,2,1,0,2,0.666073141308604
"1889",3,36,1,1,209,3,2,0,1,1.08875213518865
"1890",3,36,1,1,210,2,2,0,3,0.507778775788525
"1891",3,32,1,1,211,3,2,0,1,0.590424513483696
"1892",3,26,1,1,212,2,1,1,4,0.646313894307305
"1893",3,23,1,1,213,2,1,1,3,0.627504726314497
"1894",3,28,1,2,214,1,2,1,4,0.388560812475813
"1895",3,36,1,2,215,2,1,0,2,0.403563567965667
"1896",3,30,1,2,216,2,1,0,3,0.682343183742098
"1897",3,34,1,1,217,1,1,1,5,0.289815964104586
"1898",3,25,1,2,218,1,1,0,4,0.615076163986245
"1899",3,36,1,2,219,3,2,1,2,1.12051067772154
"1900",3,36,1,1,220,1,2,0,3,0.353773023075873
"1901",3,32,1,1,221,3,2,0,1,1.19154525548747
"1902",3,26,1,2,222,3,2,1,3,0.759110760593931
"1903",3,23,1,2,223,3,1,0,1,0.380497862398197
"1904",3,28,1,2,224,1,2,1,5,0.461205820647775
"1905",3,36,1,2,225,3,1,0,2,0.430794058322908
"1906",3,30,1,1,226,3,1,1,2,0.755532423155396
"1907",3,34,1,1,227,2,1,1,4,0.497405794795563
"1908",3,25,1,2,228,3,2,1,2,0.965800959618994
"1909",3,36,1,2,229,1,1,0,3,0.617064007596749
"1910",3,36,1,1,230,2,1,1,4,0.67076951578368
"1911",3,32,1,1,231,1,1,1,4,0.302947643190785
"1912",3,26,1,2,232,3,1,0,1,0.735140895249913
"1913",3,23,1,1,233,1,1,1,5,0.364981330194427
"1914",3,28,1,1,234,2,2,0,3,0.6299139508236
"1915",3,36,1,2,235,3,1,0,1,0.938431072629766
"1916",3,30,1,2,236,1,1,0,3,0.732848390096784
"1917",3,34,1,2,237,1,2,1,5,0.302639527116442
"1918",3,25,1,2,238,2,1,0,3,0.602106107788471
"1919",3,36,1,1,239,3,2,0,2,1.35313332443208
"1920",3,36,1,1,240,3,2,0,2,0.848766869291996
"1921",2,29,1,2,1,1,2,1,4,0.307825927612126
"1922",2,30,1,1,2,1,2,0,3,0.638524137129286
"1923",2,23,1,2,3,3,2,1,3,1.07345366951871
"1924",2,31,1,2,4,2,2,1,3,0.537210743716399
"1925",2,24,1,1,5,1,2,0,3,0.645352464967526
"1926",2,19,1,1,6,3,1,1,3,1.30700477109985
"1927",2,18,1,2,7,3,2,1,3,0.572668639902578
"1928",2,30,1,1,8,3,2,0,1,0.228672568487545
"1929",2,36,1,2,9,2,2,1,4,0.777981382513584
"1930",2,24,1,2,10,2,2,1,4,0.514455884995571
"1931",2,29,1,2,11,2,2,1,4,0.531258212599121
"1932",2,30,1,2,12,1,2,1,5,0.360424666863812
"1933",2,23,1,1,13,1,2,0,3,0.525798049800293
"1934",2,31,1,1,14,2,1,1,3,0.615512285831575
"1935",2,24,1,1,15,2,1,1,4,0.406023050930838
"1936",2,19,1,2,16,1,2,1,5,0.436885038776161
"1937",2,18,1,1,17,3,1,1,3,0.522673988933901
"1938",2,30,1,2,18,1,2,1,5,0.32972485705909
"1939",2,36,1,2,19,1,2,1,5,0.368929790996315
"1940",2,24,1,2,20,2,2,1,4,0.813888926193426
"1941",2,29,1,2,21,3,1,0,1,0.91157682288672
"1942",2,30,1,2,22,2,2,1,4,0.683550483740515
"1943",2,23,1,2,23,2,2,1,3,0.68513453728084
"1944",2,31,1,1,24,3,1,1,2,1.44148296837781
"1945",2,24,1,2,25,3,2,1,3,0.680704671661052
"1946",2,19,1,2,26,3,1,0,2,1.14451401283544
"1947",2,18,1,2,27,1,1,0,3,0.495237989018769
"1948",2,30,1,2,28,3,2,1,3,0.95557201307114
"1949",2,36,1,2,29,3,2,1,3,0.564586089827822
"1950",2,24,1,1,30,3,1,1,3,0.843348160423081
"1951",2,29,1,2,31,1,2,1,5,0.370826243500393
"1952",2,30,1,2,32,1,2,1,5,0.45481200750584
"1953",2,23,1,1,33,1,1,1,5,0.553608851713855
"1954",2,31,1,2,34,3,2,1,2,0.689124575233709
"1955",2,24,1,1,35,1,2,0,4,0.638007330680735
"1956",2,19,1,2,36,3,1,0,2,1.55474729107777
"1957",2,18,1,2,37,2,2,1,3,0.614461797137802
"1958",2,30,1,1,38,1,1,1,5,0.505708994283195
"1959",2,36,1,2,39,2,2,1,3,0.568729281740675
"1960",2,24,1,2,40,3,1,0,2,1.28249562000125
"1961",2,29,1,2,41,1,2,1,4,0.314371230729743
"1962",2,30,1,1,42,1,2,0,3,0.455275579016058
"1963",2,23,1,2,43,1,1,0,3,0.325485692952192
"1964",2,31,1,1,44,3,2,0,2,0.393484765607332
"1965",2,24,1,1,45,1,1,1,4,0.439793207211534
"1966",2,19,1,1,46,2,2,0,3,0.456440543717022
"1967",2,18,1,1,47,3,1,1,3,0.526277844615532
"1968",2,30,1,1,48,1,1,1,4,0.415505401021585
"1969",2,36,1,1,49,1,1,1,4,0.329274452908705
"1970",2,24,1,2,50,2,2,1,3,0.596614926296987
"1971",2,29,1,1,51,2,2,0,2,0.717797939144096
"1972",2,30,1,1,52,1,1,1,5,0.458422853901484
"1973",2,23,1,1,53,1,1,1,5,0.525080566713531
"1974",2,31,1,1,54,3,2,0,1,0.670950586110419
"1975",2,24,1,2,55,2,2,1,3,0.62906684780995
"1976",2,19,1,2,56,3,1,0,2,0.825981060604639
"1977",2,18,1,2,57,1,1,0,4,0.377579340082498
"1978",2,30,1,1,58,1,1,1,5,0.499774989321276
"1979",2,36,1,1,59,2,2,0,2,0.693461587934904
"1980",2,24,1,1,60,2,1,1,4,0.739335128812696
"1981",2,29,1,1,61,1,2,0,3,0.404456359725126
"1982",2,30,1,1,62,2,1,1,3,0.747215687587336
"1983",2,23,1,1,63,3,1,1,2,0.604882263974048
"1984",2,31,1,1,64,3,2,0,2,1.46969704814762
"1985",2,24,1,1,65,2,2,0,3,0.805387342448435
"1986",2,19,1,1,66,1,1,1,5,0.52577863930292
"1987",2,18,1,1,67,2,2,0,3,0.773596653117871
"1988",2,30,1,1,68,1,1,1,5,0.471104276075072
"1989",2,36,1,2,69,2,2,1,3,0.574535252161228
"1990",2,24,1,2,70,3,1,0,2,1.0374478171774
"1991",2,29,1,2,71,2,1,0,3,0.770083302785991
"1992",2,30,1,1,72,3,1,1,2,1.02969958706948
"1993",2,23,1,2,73,2,2,1,4,0.521496008371874
"1994",2,31,1,1,74,1,1,1,5,0.443140616186309
"1995",2,24,1,1,75,2,2,0,3,0.850429181977906
"1996",2,19,1,1,76,3,1,1,2,0.909315736463144
"1997",2,18,1,2,77,2,2,1,3,0.743923089473106
"1998",2,30,1,2,78,2,1,0,3,0.482768515908632
"1999",2,36,1,2,79,2,2,1,4,0.73102512641281
"2000",2,24,1,2,80,3,2,1,3,0.870870058617699
"2001",2,29,1,1,81,3,2,0,1,0.280628302645692
"2002",2,30,1,2,82,2,1,0,3,0.678301238096266
"2003",2,23,1,1,83,2,1,1,4,0.650628977813042
"2004",2,31,1,1,84,1,1,1,5,0.443267662449697
"2005",2,24,1,2,85,2,1,0,3,0.665838779831391
"2006",2,19,1,1,86,1,1,1,5,0.367716457353922
"2007",2,18,1,2,87,1,2,1,5,0.351973118219382
"2008",2,30,1,2,88,1,2,1,5,0.366204943612109
"2009",2,36,1,1,89,1,2,0,4,0.669406182995299
"2010",2,24,1,2,90,2,1,0,3,0.499237075779494
"2011",2,29,1,2,91,1,2,1,4,0.331355409767223
"2012",2,30,1,2,92,3,1,0,1,0.975498512162797
"2013",2,23,1,2,93,3,2,1,2,0.906493583713619
"2014",2,31,1,2,94,2,1,0,2,0.750132989912898
"2015",2,24,1,2,95,3,2,1,2,0.980222168892825
"2016",2,19,1,2,96,2,1,0,3,0.433845443557366
"2017",2,18,1,1,97,3,1,1,3,0.928212438753839
"2018",2,30,1,2,98,2,2,1,4,0.507746648396596
"2019",2,36,1,1,99,1,1,1,5,0.44724253295836
"2020",2,24,1,2,100,1,1,0,4,0.683320578530383
"2021",2,29,1,2,101,2,2,1,3,0.639403070795113
"2022",2,30,1,2,102,2,2,1,3,0.505998867950109
"2023",2,23,1,2,103,1,2,1,5,0.46243806315807
"2024",2,31,1,2,104,3,1,0,1,0.731904510472913
"2025",2,24,1,2,105,3,2,1,3,0.76728520063583
"2026",2,19,1,2,106,3,1,0,1,0.983329610943787
"2027",2,18,1,2,107,2,2,1,4,0.423222181233247
"2028",2,30,1,1,108,3,1,1,3,0.741859741696189
"2029",2,36,1,1,109,3,2,0,2,1.37257087812312
"2030",2,24,1,2,110,2,1,0,3,0.60056307561953
"2031",2,29,1,1,111,1,2,0,3,0.550019242161704
"2032",2,30,1,1,112,3,1,1,2,0.647649110983665
"2033",2,23,1,2,113,2,1,0,2,0.69023599358618
"2034",2,31,1,1,114,1,1,1,4,0.375088792091569
"2035",2,24,1,1,115,1,2,0,3,0.606273265570163
"2036",2,19,1,1,116,2,2,0,2,0.464332904578189
"2037",2,18,1,1,117,2,1,1,4,0.702070339526233
"2038",2,30,1,2,118,3,1,0,2,0.394619060902603
"2039",2,36,1,1,119,3,2,0,1,0.741263884100549
"2040",2,24,1,2,120,2,2,1,4,0.534454098299786
"2041",2,29,1,2,121,2,2,1,3,0.48783826460731
"2042",2,30,1,1,122,3,1,1,3,0.608897695942477
"2043",2,23,1,1,123,1,1,1,5,0.421250080869539
"2044",2,31,1,2,124,3,1,0,2,0.653612832641144
"2045",2,24,1,2,125,2,2,1,4,0.769311914932148
"2046",2,19,1,2,126,1,2,1,4,0.409965796370864
"2047",2,18,1,1,127,1,1,1,5,0.307171929223267
"2048",2,30,1,2,128,2,2,1,3,0.747486173187407
"2049",2,36,1,1,129,2,2,0,3,0.64887007223542
"2050",2,24,1,2,130,2,2,1,3,0.61289321609718
"2051",2,29,1,1,131,2,2,0,3,0.542975560685735
"2052",2,30,1,2,132,1,1,0,3,0.614394728643297
"2053",2,23,1,1,133,3,2,0,1,1.67823198340622
"2054",2,31,1,1,134,2,2,0,2,0.815962888090597
"2055",2,24,1,1,135,2,1,1,3,0.746928066747567
"2056",2,19,1,1,136,3,1,1,3,0.831350172085234
"2057",2,18,1,1,137,2,1,1,3,0.584023909244825
"2058",2,30,1,1,138,1,1,1,4,0.486099078741565
"2059",2,36,1,1,139,3,1,1,2,0.868004995480365
"2060",2,24,1,2,140,3,1,0,2,0.524149378365875
"2061",2,29,1,2,141,3,1,0,1,1.06381442764358
"2062",2,30,1,1,142,1,1,1,5,0.488305771797793
"2063",2,23,1,2,143,3,1,0,2,1.28499148249662
"2064",2,31,1,1,144,1,1,1,5,0.45512818658519
"2065",2,24,1,1,145,2,1,1,3,0.720152972309226
"2066",2,19,1,1,146,2,1,1,3,0.687452357555225
"2067",2,18,1,2,147,1,2,1,4,0.248599353246836
"2068",2,30,1,1,148,3,1,1,3,0.70670310539959
"2069",2,36,1,2,149,3,2,1,3,0.956093608318841
"2070",2,24,1,2,150,2,2,1,4,0.382501005674026
"2071",2,29,1,2,151,2,1,0,2,0.675596512705127
"2072",2,30,1,2,152,3,1,0,1,0.591033484787438
"2073",2,23,1,2,153,3,1,0,2,1.7064104380919
"2074",2,31,1,2,154,3,1,0,1,1.0523186094332
"2075",2,24,1,2,155,2,2,1,4,0.441566292317846
"2076",2,19,1,1,156,3,1,1,3,0.731427952614895
"2077",2,18,1,1,157,3,1,1,2,1.22110425309543
"2078",2,30,1,2,158,1,2,1,5,0.35982647716495
"2079",2,36,1,1,159,3,2,0,2,1.14793837296173
"2080",2,24,1,1,160,2,1,1,3,0.598058483409569
"2081",2,29,1,2,161,3,1,0,2,0.632321076825544
"2082",2,30,1,2,162,2,2,1,3,0.507069816741937
"2083",2,23,1,2,163,2,2,1,3,0.493510409613952
"2084",2,31,1,1,164,2,2,0,2,0.864926949586852
"2085",2,24,1,1,165,3,2,0,2,1.17020239990169
"2086",2,19,1,2,166,1,2,1,4,0.46438837693434
"2087",2,18,1,1,167,2,1,1,3,0.662263893980079
"2088",2,30,1,1,168,1,1,1,5,0.501959797551918
"2089",2,36,1,2,169,3,1,0,1,1.17731698992747
"2090",2,24,1,2,170,3,2,1,2,0.899399366872338
"2091",2,29,1,2,171,3,2,1,3,0.934874791567773
"2092",2,30,1,1,172,2,2,0,3,0.723091634372032
"2093",2,23,1,2,173,2,2,1,4,0.635783859548135
"2094",2,31,1,2,174,1,2,1,5,0.286038260826545
"2095",2,24,1,1,175,1,1,1,5,0.525848342585995
"2096",2,19,1,2,176,1,2,1,5,0.365227011250395
"2097",2,18,1,2,177,3,2,1,3,1.00429388019101
"2098",2,30,1,2,178,3,1,0,1,0.958511371754967
"2099",2,36,1,2,179,3,2,1,2,0.893167003590354
"2100",2,24,1,1,180,1,1,1,4,0.396371616914351
"2101",2,29,1,2,181,1,2,1,5,0.348416139819614
"2102",2,30,1,1,182,2,2,0,3,0.694060228732695
"2103",2,23,1,1,183,3,2,0,1,1.49161791763756
"2104",2,31,1,2,184,2,1,0,3,0.657302251553164
"2105",2,24,1,1,185,2,1,1,4,0.872613723305313
"2106",2,19,1,2,186,1,2,1,4,0.623143780779115
"2107",2,18,1,1,187,1,1,1,4,0.357578075640367
"2108",2,30,1,1,188,1,1,1,4,0.46030743359445
"2109",2,36,1,1,189,1,2,0,4,0.50322188330232
"2110",2,24,1,2,190,1,2,1,5,0.404645641419018
"2111",2,29,1,1,191,1,1,1,4,0.395433157470664
"2112",2,30,1,1,192,1,1,1,4,0.441516353959975
"2113",2,23,1,1,193,2,1,1,3,0.508684840981365
"2114",2,31,1,2,194,2,2,1,3,0.687446393719485
"2115",2,24,1,1,195,1,1,1,4,0.32631095062184
"2116",2,19,1,1,196,2,1,1,4,0.703035787228118
"2117",2,18,1,2,197,2,1,0,2,0.467446126193439
"2118",2,30,1,2,198,3,1,0,1,1.12953448992096
"2119",2,36,1,2,199,3,2,1,2,0.996808153038961
"2120",2,24,1,2,200,2,2,1,4,0.651895912466213
"2121",2,29,1,1,201,1,1,1,4,0.401587401592338
"2122",2,30,1,1,202,3,1,1,3,0.760331732573609
"2123",2,23,1,1,203,3,2,0,2,1.03709433599631
"2124",2,31,1,1,204,1,1,1,4,0.40891988037293
"2125",2,24,1,1,205,1,2,0,3,0.479477184668388
"2126",2,19,1,2,206,3,1,0,1,1.03996562519115
"2127",2,18,1,2,207,1,2,1,5,0.566750574902414
"2128",2,30,1,1,208,1,2,0,3,0.811390313324064
"2129",2,36,1,1,209,3,2,0,2,1.02529412679057
"2130",2,24,1,2,210,2,1,0,3,0.561359383827133
"2131",2,29,1,1,211,1,2,0,4,0.598538297698157
"2132",2,30,1,2,212,2,2,1,3,0.539849490241403
"2133",2,23,1,1,213,2,2,0,2,0.590558803867898
"2134",2,31,1,2,214,3,1,0,2,0.707407615838119
"2135",2,24,1,2,215,2,1,0,3,0.717871201857977
"2136",2,19,1,2,216,1,2,1,5,0.300828114146642
"2137",2,18,1,1,217,3,2,0,1,0.890334596633183
"2138",2,30,1,1,218,2,2,0,3,0.436088317907247
"2139",2,36,1,1,219,3,2,0,2,0.706986064410092
